NODE_KEY,PARENT_KEY.NODE_KEY,SO_ITEM_POS,PRODUCT_GUID.NODE_KEY,NOTE_GUID.NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,ITEM_ATP_STATUS,OP_ITEM_POS,DATAAGING,DUMMY
5EF3FD3648631EE5AFCD84C64794A113,5EF3FD3648631EE5AFCD84C3DABFE113,0000000080,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C3DAEAE113,EUR,3927.00,3300.00,627.00,,,00000000,
5EF3FD3648631EE5AFCD84C64794C113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000010,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DAEB0113,EUR,1137.64,956.00,181.64,,,00000000,
5EF3FD3648631EE5AFCD84C64794E113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000020,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DAEB2113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C647950113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000030,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C3DAEB4113,USD,3736.60,3140.00,596.60,,,00000000,
5EF3FD3648631EE5AFCD84C647952113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000040,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C3DAEB6113,EUR,3927.00,3300.00,627.00,,,00000000,
5EF3FD3648631EE5AFCD84C647954113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000050,5EF3FD3648631ED5AFBB0617389753E6,5EF3FD3648631EE5AFCD84C3DAEB8113,USD,1067.43,897.00,170.43,,,00000000,
5EF3FD3648631EE5AFCD84C647956113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000060,5EF3FD3648631ED5AFBB0617389773E6,5EF3FD3648631EE5AFCD84C3DAEBA113,EUR,4757.62,3998.00,759.62,,,00000000,
5EF3FD3648631EE5AFCD84C647958113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000070,5EF3FD3648631ED5AFBB0617389793E6,5EF3FD3648631EE5AFCD84C3DAEBC113,JPY,5471.62,4598.00,873.62,,,00000000,
5EF3FD3648631EE5AFCD84C64795A113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000080,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAEBE113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C64795C113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000090,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAEC0113,GBP,1017.45,855.00,162.45,,,00000000,
5EF3FD3648631EE5AFCD84C64795E113,5EF3FD3648631EE5AFCD84C3DAC00113,0000000100,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAEC2113,EUR,1231.65,1035.00,196.65,,,00000000,
5EF3FD3648631EE5AFCD84C647960113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000010,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAEC4113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C647962113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000020,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAEC6113,GBP,339.15,285.00,54.15,,,00000000,
5EF3FD3648631EE5AFCD84C647964113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000030,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAEC8113,EUR,821.10,690.00,131.10,,,00000000,
5EF3FD3648631EE5AFCD84C647966113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000040,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DAECA113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C647968113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000050,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DAECC113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C64796A113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000060,5EF3FD3648631ED5AFBB06173898D3E6,5EF3FD3648631EE5AFCD84C3DAECE113,MXN,2927.40,2460.00,467.40,,,00000000,
5EF3FD3648631EE5AFCD84C64796C113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000070,5EF3FD3648631ED5AFBB06173897B3E6,5EF3FD3648631EE5AFCD84C3DAED0113,EUR,1638.63,1377.00,261.63,,,00000000,
5EF3FD3648631EE5AFCD84C64796E113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000080,5EF3FD3648631ED5AFBB06173897D3E6,5EF3FD3648631EE5AFCD84C3DAED2113,MXN,531.93,447.00,84.93,,,00000000,
5EF3FD3648631EE5AFCD84C647970113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000090,5EF3FD3648631ED5AFBB06173897F3E6,5EF3FD3648631EE5AFCD84C3DAED4113,ARS,3996.02,3358.00,638.02,,,00000000,
5EF3FD3648631EE5AFCD84C647972113,5EF3FD3648631EE5AFCD84C3DAC02113,0000000100,5EF3FD3648631ED5AFBB0617389813E6,5EF3FD3648631EE5AFCD84C3DAED6113,USD,1827.84,1536.00,291.84,,,00000000,
5EF3FD3648631EE5AFCD84C647974113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DAED8113,EUR,2963.10,2490.00,473.10,,,00000000,
5EF3FD3648631EE5AFCD84C647976113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DAEDA113,ARS,583.10,490.00,93.10,,,00000000,
5EF3FD3648631EE5AFCD84C647978113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DAEDC113,EUR,830.62,698.00,132.62,,,00000000,
5EF3FD3648631EE5AFCD84C64797A113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000040,5EF3FD3648631ED5AFBB0617389953E6,5EF3FD3648631EE5AFCD84C3DAEDE113,RUB,330.82,278.00,52.82,,,00000000,
5EF3FD3648631EE5AFCD84C64797C113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000050,5EF3FD3648631ED5AFBB0617389973E6,5EF3FD3648631EE5AFCD84C3DAEE0113,USD,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C64797E113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000060,5EF3FD3648631ED5AFBB0617389993E6,5EF3FD3648631EE5AFCD84C3DAEE2113,EUR,404.60,340.00,64.60,,,00000000,
5EF3FD3648631EE5AFCD84C647980113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000070,5EF3FD3648631ED5AFBB06173899B3E6,5EF3FD3648631EE5AFCD84C3DAEE4113,EUR,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C647982113,5EF3FD3648631EE5AFCD84C3DAC04113,0000000080,5EF3FD3648631ED5AFBB06173899D3E6,5EF3FD3648631EE5AFCD84C3DAEE6113,JPY,283.22,238.00,45.22,,,00000000,
5EF3FD3648631EE5AFCD84C647984113,5EF3FD3648631EE5AFCD84C3DAC06113,0000000010,5EF3FD3648631ED5AFBB0617389B93E6,5EF3FD3648631EE5AFCD84C3DAEE8113,EUR,499.76,419.97,79.79,,,00000000,
5EF3FD3648631EE5AFCD84C647986113,5EF3FD3648631EE5AFCD84C3DAC06113,0000000020,5EF3FD3648631ED5AFBB0617389BB3E6,5EF3FD3648631EE5AFCD84C3DAEEA113,INR,460.53,387.00,73.53,,,00000000,
5EF3FD3648631EE5AFCD84C647988113,5EF3FD3648631EE5AFCD84C3DAC06113,0000000030,5EF3FD3648631ED5AFBB0617389BD3E6,5EF3FD3648631EE5AFCD84C3DAEEC113,PLN,317.73,267.00,50.73,,,00000000,
5EF3FD3648631EE5AFCD84C64798A113,5EF3FD3648631EE5AFCD84C3DAC06113,0000000040,5EF3FD3648631ED5AFBB0617389BF3E6,5EF3FD3648631EE5AFCD84C3DAEEE113,ARS,201.11,169.00,32.11,,,00000000,
5EF3FD3648631EE5AFCD84C64798C113,5EF3FD3648631EE5AFCD84C3DAC06113,0000000050,5EF3FD3648631ED5AFBB0617389C13E6,5EF3FD3648631EE5AFCD84C3DAEF0113,CNY,224.91,189.00,35.91,,,00000000,
5EF3FD3648631EE5AFCD84C64798E113,5EF3FD3648631EE5AFCD84C3DAC08113,0000000010,5EF3FD3648631ED5AFBB0617389CB3E6,5EF3FD3648631EE5AFCD84C3DAEF2113,USD,213.96,179.80,34.16,,,00000000,
5EF3FD3648631EE5AFCD84C647990113,5EF3FD3648631EE5AFCD84C3DAC08113,0000000020,5EF3FD3648631ED5AFBB0617389CD3E6,5EF3FD3648631EE5AFCD84C3DAEF4113,EUR,95.08,79.90,15.18,,,00000000,
5EF3FD3648631EE5AFCD84C647992113,5EF3FD3648631EE5AFCD84C3DAC08113,0000000030,5EF3FD3648631ED5AFBB0617389CF3E6,5EF3FD3648631EE5AFCD84C3DAEF6113,USD,164.22,138.00,26.22,,,00000000,
5EF3FD3648631EE5AFCD84C647994113,5EF3FD3648631EE5AFCD84C3DAC08113,0000000040,5EF3FD3648631ED5AFBB0617389D13E6,5EF3FD3648631EE5AFCD84C3DAEF8113,EUR,91.63,77.00,14.63,,,00000000,
5EF3FD3648631EE5AFCD84C647996113,5EF3FD3648631EE5AFCD84C3DAC08113,0000000050,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C3DAEFA113,JPY,196.35,165.00,31.35,,,00000000,
5EF3FD3648631EE5AFCD84C647998113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000010,5EF3FD3648631ED5AFBB0617389F53E6,5EF3FD3648631EE5AFCD84C3DAEFC113,EUR,5950.00,5000.00,950.00,,,00000000,
5EF3FD3648631EE5AFCD84C64799A113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000020,5EF3FD3648631ED5AFBB0617389F73E6,5EF3FD3648631EE5AFCD84C3DAEFE113,JPY,35700.00,30000.00,5700.00,,,00000000,
5EF3FD3648631EE5AFCD84C64799C113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000030,5EF3FD3648631ED5AFBB0617389F93E6,5EF3FD3648631EE5AFCD84C3DAF00113,EUR,59500.00,50000.00,9500.00,,,00000000,
5EF3FD3648631EE5AFCD84C64799E113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000040,5EF3FD3648631ED5AFBB0617389DB3E6,5EF3FD3648631EE5AFCD84C3DAF02113,USD,31.77,26.70,5.07,,,00000000,
5EF3FD3648631EE5AFCD84C6479A0113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000050,5EF3FD3648631ED5AFBB0617389DD3E6,5EF3FD3648631EE5AFCD84C3DAF04113,EUR,16.42,13.80,2.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479A2113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000060,5EF3FD3648631ED5AFBB0617389DF3E6,5EF3FD3648631EE5AFCD84C3DAF06113,GBP,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C6479A4113,5EF3FD3648631EE5AFCD84C3DAC0A113,0000000070,5EF3FD3648631ED5AFBB0617389E13E6,5EF3FD3648631EE5AFCD84C3DAF08113,EUR,8.21,6.90,1.31,,,00000000,
5EF3FD3648631EE5AFCD84C6479A6113,5EF3FD3648631EE5AFCD84C3DAC0C113,0000000010,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C3DAF0A113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C6479A8113,5EF3FD3648631EE5AFCD84C3DAC0C113,0000000020,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C3DAF0C113,MXN,40.46,34.00,6.46,,,00000000,
5EF3FD3648631EE5AFCD84C6479AA113,5EF3FD3648631EE5AFCD84C3DAC0C113,0000000030,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C3DAF0E113,ARS,106.74,89.70,17.04,,,00000000,
5EF3FD3648631EE5AFCD84C6479AC113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000010,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C3DAF10113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C6479AE113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000020,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C3DAF12113,GBP,1017.45,855.00,162.45,,,00000000,
5EF3FD3648631EE5AFCD84C6479B0113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000030,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C3DAF14113,EUR,410.55,345.00,65.55,,,00000000,
5EF3FD3648631EE5AFCD84C6479B2113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000040,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C3DAF16113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479B4113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000050,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C3DAF18113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C6479B6113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000060,5EF3FD3648631ED5AFBB06173898D3E6,5EF3FD3648631EE5AFCD84C3DAF1A113,MXN,1463.70,1230.00,233.70,,,00000000,
5EF3FD3648631EE5AFCD84C6479B8113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000070,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C3DAF1C113,EUR,3412.92,2868.00,544.92,,,00000000,
5EF3FD3648631EE5AFCD84C6479BA113,5EF3FD3648631EE5AFCD84C3DAC0E113,0000000080,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C3DAF1E113,EUR,1486.31,1249.00,237.31,,,00000000,
5EF3FD3648631EE5AFCD84C6479BC113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000010,5EF3FD3648631ED5AFBB06173899F3E6,5EF3FD3648631EE5AFCD84C3DAF20113,EUR,21.42,18.00,3.42,,,00000000,
5EF3FD3648631EE5AFCD84C6479BE113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000020,5EF3FD3648631ED5AFBB0617389A13E6,5EF3FD3648631EE5AFCD84C3DAF22113,EUR,16.66,14.00,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6479C0113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000030,5EF3FD3648631ED5AFBB0617389A33E6,5EF3FD3648631EE5AFCD84C3DAF24113,ARS,26.18,22.00,4.18,,,00000000,
5EF3FD3648631EE5AFCD84C6479C2113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000040,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C3DAF26113,BRL,49.98,42.00,7.98,,,00000000,
5EF3FD3648631EE5AFCD84C6479C4113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000050,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C3DAF28113,CAD,19.04,16.00,3.04,,,00000000,
5EF3FD3648631EE5AFCD84C6479C6113,5EF3FD3648631EE5AFCD84C3DAC10113,0000000060,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C3DAF2A113,CHF,61.88,52.00,9.88,,,00000000,
5EF3FD3648631EE5AFCD84C6479C8113,5EF3FD3648631EE5AFCD84C3DAC12113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C3DAF2C113,EUR,1975.40,1660.00,315.40,,,00000000,
5EF3FD3648631EE5AFCD84C6479CA113,5EF3FD3648631EE5AFCD84C3DAC12113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C3DAF2E113,ARS,1166.20,980.00,186.20,,,00000000,
5EF3FD3648631EE5AFCD84C6479CC113,5EF3FD3648631EE5AFCD84C3DAC12113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C3DAF30113,EUR,830.62,698.00,132.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479CE113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000010,5EF3FD3648631ED5AFBB0617389B33E6,5EF3FD3648631EE5AFCD84C3DAF32113,ARS,168.74,141.80,26.94,,,00000000,
5EF3FD3648631EE5AFCD84C6479D0113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000020,5EF3FD3648631ED5AFBB0617389B53E6,5EF3FD3648631EE5AFCD84C647538113,ZAR,194.45,163.40,31.05,,,00000000,
5EF3FD3648631EE5AFCD84C6479D2113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000030,5EF3FD3648631ED5AFBB0617389B73E6,5EF3FD3648631EE5AFCD84C64753A113,USD,361.28,303.60,57.68,,,00000000,
5EF3FD3648631EE5AFCD84C6479D4113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000040,5EF3FD3648631ED5AFBB0617389AB3E6,5EF3FD3648631EE5AFCD84C64753C113,USD,16.64,13.98,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C6479D6113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000050,5EF3FD3648631ED5AFBB0617389AD3E6,5EF3FD3648631EE5AFCD84C64753E113,EUR,21.40,17.98,3.42,,,00000000,
5EF3FD3648631EE5AFCD84C6479D8113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000060,5EF3FD3648631ED5AFBB0617389AF3E6,5EF3FD3648631EE5AFCD84C647540113,USD,15.46,12.99,2.47,,,00000000,
5EF3FD3648631EE5AFCD84C6479DA113,5EF3FD3648631EE5AFCD84C3DAC14113,0000000070,5EF3FD3648631ED5AFBB0617389B13E6,5EF3FD3648631EE5AFCD84C647542113,JPY,49.98,42.00,7.98,,,00000000,
5EF3FD3648631EE5AFCD84C6479DC113,5EF3FD3648631EE5AFCD84C3DAC16113,0000000010,5EF3FD3648631ED5AFBB0617389D33E6,5EF3FD3648631EE5AFCD84C647544113,JPY,65.45,55.00,10.45,,,00000000,
5EF3FD3648631EE5AFCD84C6479DE113,5EF3FD3648631EE5AFCD84C3DAC16113,0000000020,5EF3FD3648631ED5AFBB0617389D53E6,5EF3FD3648631EE5AFCD84C647546113,EUR,103.53,87.00,16.53,,,00000000,
5EF3FD3648631EE5AFCD84C6479E0113,5EF3FD3648631EE5AFCD84C3DAC16113,0000000030,5EF3FD3648631ED5AFBB0617389D73E6,5EF3FD3648631EE5AFCD84C647548113,MXN,121.38,102.00,19.38,,,00000000,
5EF3FD3648631EE5AFCD84C6479E2113,5EF3FD3648631EE5AFCD84C3DAC16113,0000000040,5EF3FD3648631ED5AFBB0617389D93E6,5EF3FD3648631EE5AFCD84C64754A113,ARS,35.58,29.90,5.68,,,00000000,
5EF3FD3648631EE5AFCD84C6479E4113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000010,5EF3FD3648631ED5AFBB06173896D3E6,5EF3FD3648631EE5AFCD84C64754C113,EUR,2275.28,1912.00,363.28,,,00000000,
5EF3FD3648631EE5AFCD84C6479E6113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000020,5EF3FD3648631ED5AFBB06173896F3E6,5EF3FD3648631EE5AFCD84C64754E113,EUR,2972.62,2498.00,474.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479E8113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000030,5EF3FD3648631ED5AFBB0617389713E6,5EF3FD3648631EE5AFCD84C647550113,USD,3736.60,3140.00,596.60,,,00000000,
5EF3FD3648631EE5AFCD84C6479EA113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000040,5EF3FD3648631ED5AFBB0617389733E6,5EF3FD3648631EE5AFCD84C647552113,EUR,5890.50,4950.00,940.50,,,00000000,
5EF3FD3648631EE5AFCD84C6479EC113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000050,5EF3FD3648631ED5AFBB0617389753E6,5EF3FD3648631EE5AFCD84C647554113,USD,711.62,598.00,113.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479EE113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000060,5EF3FD3648631ED5AFBB0617389773E6,5EF3FD3648631EE5AFCD84C647556113,EUR,4757.62,3998.00,759.62,,,00000000,
5EF3FD3648631EE5AFCD84C6479F0113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000070,5EF3FD3648631ED5AFBB0617389793E6,5EF3FD3648631EE5AFCD84C647558113,JPY,2735.81,2299.00,436.81,,,00000000,
5EF3FD3648631EE5AFCD84C6479F2113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000080,5EF3FD3648631ED5AFBB06173897B3E6,5EF3FD3648631EE5AFCD84C64755A113,EUR,1092.42,918.00,174.42,,,00000000,
5EF3FD3648631EE5AFCD84C6479F4113,5EF3FD3648631EE5AFCD84C3DAC18113,0000000090,5EF3FD3648631ED5AFBB06173897D3E6,5EF3FD3648631EE5AFCD84C64755C113,MXN,531.93,447.00,84.93,,,00000000,
5EF3FD3648631EE5AFCD84C6479F6113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000010,5EF3FD3648631ED5AFBB06173897F3E6,5EF3FD3648631EE5AFCD84C64755E113,ARS,1998.01,1679.00,319.01,,,00000000,
5EF3FD3648631EE5AFCD84C6479F8113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000020,5EF3FD3648631ED5AFBB0617389813E6,5EF3FD3648631EE5AFCD84C647560113,USD,1827.84,1536.00,291.84,,,00000000,
5EF3FD3648631EE5AFCD84C6479FA113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000030,5EF3FD3648631ED5AFBB0617389833E6,5EF3FD3648631EE5AFCD84C647562113,EUR,547.40,460.00,87.40,,,00000000,
5EF3FD3648631EE5AFCD84C6479FC113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000040,5EF3FD3648631ED5AFBB0617389853E6,5EF3FD3648631EE5AFCD84C647564113,GBP,678.30,570.00,108.30,,,00000000,
5EF3FD3648631EE5AFCD84C6479FE113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000050,5EF3FD3648631ED5AFBB0617389873E6,5EF3FD3648631EE5AFCD84C647566113,EUR,1231.65,1035.00,196.65,,,00000000,
5EF3FD3648631EE5AFCD84C647A00113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000060,5EF3FD3648631ED5AFBB0617389893E6,5EF3FD3648631EE5AFCD84C647568113,USD,949.62,798.00,151.62,,,00000000,
5EF3FD3648631EE5AFCD84C647A02113,5EF3FD3648631EE5AFCD84C3DAC1A113,0000000070,5EF3FD3648631ED5AFBB06173898B3E6,5EF3FD3648631EE5AFCD84C64756A113,CAD,1023.40,860.00,163.40,,,00000000,
5EF3FD3648631EE5AFCD84C647A04113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000010,5EF3FD3648631ED5AFBB06173898F3E6,5EF3FD3648631EE5AFCD84C64756C113,EUR,987.70,830.00,157.70,,,00000000,
5EF3FD3648631EE5AFCD84C647A06113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000020,5EF3FD3648631ED5AFBB0617389913E6,5EF3FD3648631EE5AFCD84C64756E113,ARS,1166.20,980.00,186.20,,,00000000,
5EF3FD3648631EE5AFCD84C647A08113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000030,5EF3FD3648631ED5AFBB0617389933E6,5EF3FD3648631EE5AFCD84C647570113,EUR,415.31,349.00,66.31,,,00000000,
5EF3FD3648631EE5AFCD84C647A0A113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000040,5EF3FD3648631ED5AFBB0617389953E6,5EF3FD3648631EE5AFCD84C647572113,RUB,165.41,139.00,26.41,,,00000000,
5EF3FD3648631EE5AFCD84C647A0C113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000050,5EF3FD3648631ED5AFBB0617389973E6,5EF3FD3648631EE5AFCD84C647574113,USD,117.81,99.00,18.81,,,00000000,
5EF3FD3648631EE5AFCD84C647A0E113,5EF3FD3648631EE5AFCD84C3DAC1C113,0000000060,5EF3FD3648631ED5AFBB0617389993E6,5EF3FD3648631EE5AFCD84C647576113,EUR,606.90,510.00,96.90,,,00000000,
5EF3FD3648631EE5AFCD84C647A10113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000010,5EF3FD3648631ED5AFBB06173899B3E6,5EF3FD3648631EE5AFCD84C647578113,EUR,353.43,297.00,56.43,,,00000000,
5EF3FD3648631EE5AFCD84C647A12113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000020,5EF3FD3648631ED5AFBB06173899D3E6,5EF3FD3648631EE5AFCD84C64757A113,JPY,283.22,238.00,45.22,,,00000000,
5EF3FD3648631EE5AFCD84C647A14113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000030,5EF3FD3648631ED5AFBB06173899F3E6,5EF3FD3648631EE5AFCD84C64757C113,EUR,10.71,9.00,1.71,,,00000000,
5EF3FD3648631EE5AFCD84C647A16113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000040,5EF3FD3648631ED5AFBB0617389A13E6,5EF3FD3648631EE5AFCD84C64757E113,EUR,24.99,21.00,3.99,,,00000000,
5EF3FD3648631EE5AFCD84C647A18113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000050,5EF3FD3648631ED5AFBB0617389A33E6,5EF3FD3648631EE5AFCD84C647580113,ARS,26.18,22.00,4.18,,,00000000,
5EF3FD3648631EE5AFCD84C647A1A113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000060,5EF3FD3648631ED5AFBB0617389A53E6,5EF3FD3648631EE5AFCD84C647582113,BRL,16.66,14.00,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C647A1C113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000070,5EF3FD3648631ED5AFBB0617389A73E6,5EF3FD3648631EE5AFCD84C647584113,CAD,38.08,32.00,6.08,,,00000000,
5EF3FD3648631EE5AFCD84C647A1E113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000080,5EF3FD3648631ED5AFBB0617389A93E6,5EF3FD3648631EE5AFCD84C647586113,CHF,92.82,78.00,14.82,,,00000000,
5EF3FD3648631EE5AFCD84C647A20113,5EF3FD3648631EE5AFCD84C3DAC1E113,0000000090,5EF3FD3648631ED5AFBB0617389AB3E6,5EF3FD3648631EE5AFCD84C647588113,USD,16.64,13.98,2.66,,,00000000,
5EF3FD3648631EE5AFCD84C647A22113,5EF3FD3648631EE5AFCD84C3DAC20113,0000000010,5EF3FD3648631ED5AFBB0617389AD3E6,5EF3FD3648631EE5AFCD84C64758A113,EUR,21.40,17.98,3.42,,,00000000,
5EF3FD3648631EE5AFCD84C647A24113,5EF3FD3648631EE5AFCD84C3DAC20113,0000000020,5EF3FD3648631ED5AFBB0617389AF3E6,5EF3FD3648631EE5AFCD84C64758C113,USD,15.46,12.99,2.47,,,00000000,
